asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/star/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-13_22-05-56/config.json[MAIN]
asn=44631	id=5   	Main	On tx method called from NullRouting
asn=44631	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44939	id=10  	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=44939	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44939	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 34], channel offset=2 [SCHEDULER NEW]
asn=44939	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 34], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=44939	id=10  	Main	On prepare tx packet method called from NullRouting
asn=44945	id=1   	App	rx app packet seqnum=34 from=10[NODE]
asn=44945	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=34 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=44945	id=10  	Main	On tx method called from NullRouting
asn=44945	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44952	id=6   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=44952	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44952	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 33], channel offset=2 [SCHEDULER NEW]
asn=44952	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 33], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=44952	id=6   	Main	On prepare tx packet method called from NullRouting
asn=44955	id=1   	App	rx app packet seqnum=33 from=6[NODE]
asn=44955	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=33 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=44969	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=2 seqnum=33 packet buffer: timeslot: 1 channel offset: 2 acked=true, remove packet[NODE]
asn=44969	id=6   	Main	On tx method called from NullRouting
asn=44969	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45045	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45045	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45045	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45045	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45045	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45045	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45045	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45045	id=1   	Main	On tx method called from NullRouting
asn=45045	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45254	id=3   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=45254	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45254	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 29], channel offset=2 [SCHEDULER NEW]
asn=45254	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 29], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=45254	id=3   	Main	On prepare tx packet method called from NullRouting
asn=45259	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=29 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=45261	id=8   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=45261	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45261	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 24], channel offset=2 [SCHEDULER NEW]
asn=45261	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 24], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=45261	id=8   	Main	On prepare tx packet method called from NullRouting
asn=45265	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=1 seqnum=24 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=45273	id=1   	App	rx app packet seqnum=29 from=3[NODE]
asn=45273	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=29 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=45273	id=3   	Main	On tx method called from NullRouting
asn=45273	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45279	id=1   	App	rx app packet seqnum=24 from=8[NODE]
asn=45279	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=2 seqnum=24 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=45279	id=8   	Main	On tx method called from NullRouting
asn=45279	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45345	id=7   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=45345	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45345	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 30], channel offset=2 [SCHEDULER NEW]
asn=45345	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 30], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=45345	id=7   	Main	On prepare tx packet method called from NullRouting
asn=45348	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=30 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45355	id=1   	App	rx app packet seqnum=30 from=7[NODE]
asn=45355	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=2 seqnum=30 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45383	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=3 seqnum=30 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=45383	id=7   	Main	On tx method called from NullRouting
asn=45383	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45688	id=2   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=45688	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45688	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 33], channel offset=2 [SCHEDULER NEW]
asn=45688	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 33], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=45688	id=2   	Main	On prepare tx packet method called from NullRouting
asn=45688	id=10  	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=45688	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45688	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 35], channel offset=2 [SCHEDULER NEW]
asn=45688	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 35], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=45688	id=10  	Main	On prepare tx packet method called from NullRouting
asn=45688	id=9   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=45688	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45688	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 31], channel offset=2 [SCHEDULER NEW]
asn=45688	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 31], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=45688	id=9   	Main	On prepare tx packet method called from NullRouting
asn=45692	id=1   	App	rx app packet seqnum=33 from=2[NODE]
asn=45692	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=33 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=45692	id=2   	Main	On tx method called from NullRouting
asn=45692	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45693	id=1   	App	rx app packet seqnum=31 from=9[NODE]
asn=45693	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=1 seqnum=31 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=45694	id=1   	App	rx app packet seqnum=35 from=10[NODE]
asn=45694	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=35 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=45694	id=10  	Main	On tx method called from NullRouting
asn=45694	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45707	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=2 seqnum=31 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=45735	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=3 seqnum=31 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=45735	id=9   	Main	On tx method called from NullRouting
asn=45735	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45865	id=8   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=45865	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45865	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 25], channel offset=2 [SCHEDULER NEW]
asn=45865	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 25], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=45865	id=8   	Main	On prepare tx packet method called from NullRouting
asn=45867	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=45881	id=1   	App	rx app packet seqnum=25 from=8[NODE]
asn=45881	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=2 seqnum=25 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=45902	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=3 seqnum=25 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=45902	id=8   	Main	On tx method called from NullRouting
asn=45902	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46114	id=7   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=46114	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46114	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 31], channel offset=2 [SCHEDULER NEW]
asn=46114	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 31], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=46114	id=7   	Main	On prepare tx packet method called from NullRouting
asn=46118	id=1   	App	rx app packet seqnum=31 from=7[NODE]
asn=46118	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=31 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=46118	id=7   	Main	On tx method called from NullRouting
asn=46118	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46136	id=9   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=46136	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46136	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 32], channel offset=2 [SCHEDULER NEW]
asn=46136	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 32], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=46136	id=9   	Main	On prepare tx packet method called from NullRouting
asn=46141	id=1   	App	rx app packet seqnum=32 from=9[NODE]
asn=46141	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=1 seqnum=32 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=46141	id=9   	Main	On tx method called from NullRouting
asn=46141	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46148	id=5   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=46148	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46148	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 32], channel offset=2 [SCHEDULER NEW]
asn=46148	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 32], channel offset=2 timeslot=6 [SCHEDULER NEW]
asn=46148	id=5   	Main	On prepare tx packet method called from NullRouting
asn=46150	id=1   	App	rx app packet seqnum=32 from=5[NODE]
asn=46150	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=1 seqnum=32 packet buffer: timeslot: 6 channel offset: 2 acked=true, remove packet[NODE]
asn=46150	id=5   	Main	On tx method called from NullRouting
asn=46150	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46166	id=6   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=46166	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46166	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 34], channel offset=2 [SCHEDULER NEW]
asn=46166	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 34], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=46166	id=6   	Main	On prepare tx packet method called from NullRouting
asn=46166	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=34 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=46180	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=2 seqnum=34 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=46194	id=3   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=46194	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46194	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 30], channel offset=2 [SCHEDULER NEW]
asn=46194	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 30], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=46194	id=3   	Main	On prepare tx packet method called from NullRouting
asn=46197	id=1   	App	rx app packet seqnum=30 from=3[NODE]
asn=46197	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=30 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=46197	id=3   	Main	On tx method called from NullRouting
asn=46197	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46208	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=3 seqnum=34 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=46236	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=4 seqnum=34 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=46341	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=5 seqnum=34 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=46411	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=6 seqnum=34 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=46442	id=3   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=46442	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46442	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 31], channel offset=2 [SCHEDULER NEW]
asn=46442	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 31], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=46442	id=3   	Main	On prepare tx packet method called from NullRouting
asn=46442	id=1   	App	rx app packet seqnum=31 from=3[NODE]
asn=46442	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=31 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=46442	id=3   	Main	On tx method called from NullRouting
asn=46442	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46446	id=1   	App	rx app packet seqnum=34 from=6[NODE]
asn=46446	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=7 seqnum=34 packet buffer: timeslot: 1 channel offset: 2 acked=true, remove packet[NODE]
asn=46446	id=6   	Main	On tx method called from NullRouting
asn=46446	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46637	id=7   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=46637	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46637	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 32], channel offset=2 [SCHEDULER NEW]
asn=46637	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 32], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=46637	id=7   	Main	On prepare tx packet method called from NullRouting
asn=46637	id=2   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=46637	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46637	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 34], channel offset=2 [SCHEDULER NEW]
asn=46637	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 34], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=46637	id=2   	Main	On prepare tx packet method called from NullRouting
asn=46637	id=1   	App	rx app packet seqnum=34 from=2[NODE]
asn=46637	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=34 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=46643	id=1   	App	rx app packet seqnum=32 from=7[NODE]
asn=46643	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=32 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=46643	id=7   	Main	On tx method called from NullRouting
asn=46643	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46651	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=34 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=46651	id=2   	Main	On tx method called from NullRouting
asn=46651	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46835	id=8   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=46835	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46835	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 26], channel offset=2 [SCHEDULER NEW]
asn=46835	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 26], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=46835	id=8   	Main	On prepare tx packet method called from NullRouting
asn=46840	id=1   	App	rx app packet seqnum=26 from=8[NODE]
asn=46840	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=46840	id=8   	Main	On tx method called from NullRouting
asn=46840	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46846	id=6   	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=46846	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46846	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 35], channel offset=2 [SCHEDULER NEW]
asn=46846	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 35], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=46846	id=6   	Main	On prepare tx packet method called from NullRouting
asn=46852	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=35 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=46866	id=1   	App	rx app packet seqnum=35 from=6[NODE]
asn=46866	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=2 seqnum=35 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=46887	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=3 seqnum=35 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=46915	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=4 seqnum=35 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=46929	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=5 seqnum=35 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=47006	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=6 seqnum=35 packet buffer: timeslot: 1 channel offset: 2 acked=true, remove packet[NODE]
asn=47006	id=6   	Main	On tx method called from NullRouting
asn=47006	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=47052	id=10  	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=47052	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=47052	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 36], channel offset=2 [SCHEDULER NEW]
asn=47052	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 36], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=47052	id=10  	Main	On prepare tx packet method called from NullRouting
asn=47052	id=1   	App	rx app packet seqnum=36 from=10[NODE]
asn=47052	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=36 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=47052	id=10  	Main	On tx method called from NullRouting
asn=47052	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=47215	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=47215	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=47215	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=47215	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=47215	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=47215	id=1   	Main	On tx method called from NullRouting
asn=47215	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=47936	id=6   	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=47936	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=47936	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 36], channel offset=2 [SCHEDULER NEW]
asn=47936	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 36], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=47936	id=6   	Main	On prepare tx packet method called from NullRouting
asn=47937	id=1   	App	rx app packet seqnum=36 from=6[NODE]
asn=47937	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=36 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=47951	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=2 seqnum=36 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=47979	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=3 seqnum=36 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=48001	id=-1  	Main	480 seconds, progress 80.00%[SIMULATOR]
asn=48001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=48001	id=-1  	Main	joined_routing/joined_tsch/total=10/10/10 [ROUTE]
asn=48001	id=-1  	TSCH	Periodic process called for [Node]
asn=48001	id=1   	Main	On periodic timer method called from NullRouting
asn=48001	id=1   	TSCH	stats: {"idle_listen":47555,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":412,"tx_data":33,"tx_data_rx_ack":0}[NODE]
asn=48001	id=2   	Main	On periodic timer method called from NullRouting
asn=48001	id=2   	TSCH	stats: {"idle_listen":12044,"channel_scan":5600,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":70}[NODE]
asn=48001	id=3   	Main	On periodic timer method called from NullRouting
asn=48001	id=3   	TSCH	stats: {"idle_listen":13222,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":70}[NODE]
asn=48001	id=4   	Main	On periodic timer method called from NullRouting
asn=48001	id=4   	TSCH	stats: {"idle_listen":13239,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":53}[NODE]
asn=48001	id=5   	Main	On periodic timer method called from NullRouting
asn=48001	id=5   	TSCH	stats: {"idle_listen":11673,"channel_scan":6930,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":61}[NODE]
asn=48001	id=6   	Main	On periodic timer method called from NullRouting
asn=48001	id=6   	TSCH	stats: {"idle_listen":12432,"channel_scan":4221,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":77}[NODE]
asn=48001	id=7   	Main	On periodic timer method called from NullRouting
asn=48001	id=7   	TSCH	stats: {"idle_listen":13238,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":54}[NODE]
asn=48001	id=8   	Main	On periodic timer method called from NullRouting
asn=48001	id=8   	TSCH	stats: {"idle_listen":9623,"channel_scan":14147,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":49}[NODE]
asn=48001	id=9   	Main	On periodic timer method called from NullRouting
asn=48001	id=9   	TSCH	stats: {"idle_listen":13222,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":70}[NODE]
asn=48001	id=10  	Main	On periodic timer method called from NullRouting
asn=48001	id=10  	TSCH	stats: {"idle_listen":12848,"channel_scan":2800,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":66}[NODE]
asn=48001	id=4   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=48001	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48001	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 30], channel offset=2 [SCHEDULER NEW]
asn=48001	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 30], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=48001	id=4   	Main	On prepare tx packet method called from NullRouting
asn=48002	id=5   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=48002	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48002	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 33], channel offset=2 [SCHEDULER NEW]
asn=48002	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 33], channel offset=2 timeslot=6 [SCHEDULER NEW]
asn=48002	id=5   	Main	On prepare tx packet method called from NullRouting
asn=48004	id=1   	App	rx app packet seqnum=30 from=4[NODE]
asn=48004	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=30 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=48004	id=4   	Main	On tx method called from NullRouting
asn=48004	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48005	id=1   	App	rx app packet seqnum=33 from=5[NODE]
asn=48005	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=1 seqnum=33 packet buffer: timeslot: 6 channel offset: 2 acked=true, remove packet[NODE]
asn=48005	id=5   	Main	On tx method called from NullRouting
asn=48005	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48028	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=4 seqnum=36 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=48068	id=2   	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=48068	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48068	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 35], channel offset=2 [SCHEDULER NEW]
