asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/RR/tsch-sim/examples/hierarchical/config.json to output directory /home/tegsingh/RR/tsch-sim/results/2021-07-30_22-10-10/config.json[MAIN]
asn=47992	id=4   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=47992	id=4   	Main	On tx method called from NullRouting
asn=48001	id=-1  	Main	480 seconds, progress 80.00%[SIMULATOR]
asn=48001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=48001	id=-1  	Main	joined_routing/joined_tsch/total=10/10/10 [ROUTE]
asn=48001	id=-1  	TSCH	Periodic process called for [Node]
asn=48001	id=1   	Main	On periodic timer method called from NullRouting
asn=48001	id=1   	TSCH	stats: {"idle_listen":4007,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":268,"tx_data":27,"tx_data_rx_ack":0}[NODE]
asn=48001	id=2   	Main	On periodic timer method called from NullRouting
asn=48001	id=2   	TSCH	stats: {"idle_listen":4288,"channel_scan":1,"rx_data":2,"rx_data_tx_ack":95,"tx_data":28,"tx_data_rx_ack":110}[NODE]
asn=48001	id=3   	Main	On periodic timer method called from NullRouting
asn=48001	id=3   	TSCH	stats: {"idle_listen":4018,"channel_scan":3177,"rx_data":1,"rx_data_tx_ack":74,"tx_data":26,"tx_data_rx_ack":128}[NODE]
asn=48001	id=4   	Main	On periodic timer method called from NullRouting
asn=48001	id=4   	TSCH	stats: {"idle_listen":3281,"channel_scan":11514,"rx_data":3,"rx_data_tx_ack":51,"tx_data":16,"tx_data_rx_ack":102}[NODE]
asn=48001	id=5   	Main	On periodic timer method called from NullRouting
asn=48001	id=5   	TSCH	stats: {"idle_listen":4060,"channel_scan":3576,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":47}[NODE]
asn=48001	id=6   	Main	On periodic timer method called from NullRouting
asn=48001	id=6   	TSCH	stats: {"idle_listen":4280,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":38}[NODE]
asn=48001	id=7   	Main	On periodic timer method called from NullRouting
asn=48001	id=7   	TSCH	stats: {"idle_listen":4171,"channel_scan":2384,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":45}[NODE]
asn=48001	id=8   	Main	On periodic timer method called from NullRouting
asn=48001	id=8   	TSCH	stats: {"idle_listen":4282,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":47}[NODE]
asn=48001	id=9   	Main	On periodic timer method called from NullRouting
asn=48001	id=9   	TSCH	stats: {"idle_listen":4278,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":55}[NODE]
asn=48001	id=10  	Main	On periodic timer method called from NullRouting
asn=48001	id=10  	TSCH	stats: {"idle_listen":3953,"channel_scan":4767,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":46}[NODE]
asn=48038	id=1   	Main	On tx method called from NullRouting
asn=48040	id=3   	Main	On tx method called from NullRouting
asn=48041	id=4   	Main	On tx method called from NullRouting
asn=48156	id=4   	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=48156	id=4   	Main	On prepare tx packet method called from NullRouting
asn=48162	id=1   	App	rx app packet seqnum=22 from=4[NODE]
asn=48162	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=48162	id=4   	Main	On tx method called from NullRouting
asn=48232	id=5   	App	generate a packet, seqnum=28 for=1 [PACKET_SOURCE]
asn=48232	id=5   	Main	On prepare tx packet method called from NullRouting
asn=48248	id=5   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=48281	id=10  	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=48281	id=10  	Main	On prepare tx packet method called from NullRouting
asn=48282	id=2   	Main	On prepare tx packet method called from NullRouting
asn=48282	id=5   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=48282	id=5   	Main	On tx method called from NullRouting
asn=48284	id=4   	Main	On prepare tx packet method called from NullRouting
asn=48284	id=10  	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=48284	id=10  	Main	On tx method called from NullRouting
asn=48298	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=48298	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=48332	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=48332	id=4   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=48348	id=9   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=48348	id=9   	Main	On prepare tx packet method called from NullRouting
asn=48352	id=4   	Main	On prepare tx packet method called from NullRouting
asn=48352	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=48352	id=9   	Main	On tx method called from NullRouting
asn=48417	id=1   	App	rx app packet seqnum=22 from=10[NODE]
asn=48417	id=4   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=48417	id=4   	Main	On tx method called from NullRouting
asn=48434	id=2   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=48434	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=48485	id=4   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=48528	id=6   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=48528	id=6   	Main	On prepare tx packet method called from NullRouting
asn=48537	id=2   	Main	On prepare tx packet method called from NullRouting
asn=48537	id=6   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=48537	id=6   	Main	On tx method called from NullRouting
asn=48553	id=2   	Node	tx done to=1 numtx=4 acked=false[NODE]
asn=48553	id=4   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=48610	id=7   	App	generate a packet, seqnum=28 for=1 [PACKET_SOURCE]
asn=48610	id=7   	Main	On prepare tx packet method called from NullRouting
asn=48623	id=3   	Main	On prepare tx packet method called from NullRouting
asn=48623	id=7   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=48623	id=7   	Main	On tx method called from NullRouting
asn=48638	id=1   	App	rx app packet seqnum=28 from=7[NODE]
asn=48638	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=48638	id=3   	Main	On tx method called from NullRouting
asn=48657	id=5   	Node	send keepalive packet to=3[NODE]
asn=48657	id=5   	Main	On prepare tx packet method called from NullRouting
asn=48657	id=5   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=48657	id=5   	Main	On tx method called from NullRouting
asn=48672	id=1   	App	rx app packet seqnum=30 from=9[NODE]
asn=48672	id=4   	Node	tx done to=1 numtx=4 acked=true, remove packet[NODE]
asn=48672	id=4   	Main	On tx method called from NullRouting
asn=48682	id=3   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=48682	id=3   	Main	On prepare tx packet method called from NullRouting
asn=48689	id=1   	App	rx app packet seqnum=32 from=3[NODE]
asn=48689	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=48689	id=3   	Main	On tx method called from NullRouting
asn=48747	id=2   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=48747	id=2   	Main	On prepare tx packet method called from NullRouting
asn=48833	id=2   	Main	On tx method called from NullRouting
asn=48876	id=1   	App	rx app packet seqnum=28 from=5[NODE]
asn=48876	id=2   	Node	tx done to=1 numtx=5 acked=true, remove packet[NODE]
asn=48876	id=2   	Main	On tx method called from NullRouting
asn=48893	id=1   	App	rx app packet seqnum=29 from=6[NODE]
asn=48893	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=48893	id=2   	Main	On tx method called from NullRouting
asn=48910	id=1   	App	rx app packet seqnum=25 from=2[NODE]
asn=48910	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=48910	id=2   	Main	On tx method called from NullRouting
asn=49000	id=8   	App	generate a packet, seqnum=28 for=1 [PACKET_SOURCE]
asn=49000	id=8   	Main	On prepare tx packet method called from NullRouting
asn=49014	id=3   	Main	On prepare tx packet method called from NullRouting
asn=49014	id=8   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=49014	id=8   	Main	On tx method called from NullRouting
asn=49029	id=1   	App	rx app packet seqnum=28 from=8[NODE]
asn=49029	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=49029	id=3   	Main	On tx method called from NullRouting
asn=49229	id=1   	Main	On tx method called from NullRouting
asn=49514	id=5   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=49514	id=5   	Main	On prepare tx packet method called from NullRouting
asn=49523	id=2   	Main	On prepare tx packet method called from NullRouting
asn=49523	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=49523	id=5   	Main	On tx method called from NullRouting
asn=49536	id=6   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=49536	id=6   	Main	On prepare tx packet method called from NullRouting
asn=49539	id=1   	App	rx app packet seqnum=29 from=5[NODE]
asn=49539	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=49539	id=2   	Main	On tx method called from NullRouting
asn=49540	id=2   	Main	On prepare tx packet method called from NullRouting
asn=49540	id=6   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=49540	id=6   	Main	On tx method called from NullRouting
asn=49550	id=8   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=49550	id=8   	Main	On prepare tx packet method called from NullRouting
asn=49556	id=1   	App	rx app packet seqnum=30 from=6[NODE]
asn=49556	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=49556	id=2   	Main	On tx method called from NullRouting
asn=49558	id=3   	Main	On prepare tx packet method called from NullRouting
asn=49558	id=8   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=49558	id=8   	Main	On tx method called from NullRouting
asn=49571	id=7   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=49571	id=7   	Main	On prepare tx packet method called from NullRouting
asn=49573	id=1   	App	rx app packet seqnum=29 from=8[NODE]
asn=49573	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=49573	id=3   	Main	On tx method called from NullRouting
asn=49575	id=3   	Main	On prepare tx packet method called from NullRouting
asn=49575	id=7   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=49575	id=7   	Main	On tx method called from NullRouting
asn=49590	id=1   	App	rx app packet seqnum=29 from=7[NODE]
asn=49590	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=49590	id=3   	Main	On tx method called from NullRouting
asn=49596	id=2   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=49596	id=2   	Main	On prepare tx packet method called from NullRouting
asn=49607	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=49628	id=3   	Main	On tx method called from NullRouting
asn=49629	id=4   	Main	On tx method called from NullRouting
asn=49637	id=10  	App	generate a packet, seqnum=23 for=1 [PACKET_SOURCE]
asn=49637	id=10  	Main	On prepare tx packet method called from NullRouting
asn=49644	id=4   	Main	On prepare tx packet method called from NullRouting
asn=49644	id=10  	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=49657	id=4   	App	generate a packet, seqnum=23 for=1 [PACKET_SOURCE]
asn=49657	id=4   	Main	On prepare tx packet method called from NullRouting
asn=49658	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=49658	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=49675	id=1   	App	rx app packet seqnum=26 from=2[NODE]
asn=49675	id=2   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=49678	id=10  	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=49678	id=10  	Main	On tx method called from NullRouting
asn=49688	id=9   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=49688	id=9   	Main	On prepare tx packet method called from NullRouting
asn=49695	id=4   	Main	On prepare tx packet method called from NullRouting
asn=49695	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=49695	id=9   	Main	On tx method called from NullRouting
asn=49709	id=1   	App	rx app packet seqnum=23 from=10[NODE]
asn=49709	id=4   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=49709	id=4   	Main	On tx method called from NullRouting
asn=49726	id=1   	App	rx app packet seqnum=23 from=4[NODE]
asn=49726	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=49726	id=4   	Main	On tx method called from NullRouting
asn=49743	id=1   	App	rx app packet seqnum=31 from=9[NODE]
asn=49743	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=49743	id=4   	Main	On tx method called from NullRouting
asn=49777	id=2   	Node	tx done to=1 numtx=4 acked=false[NODE]
asn=49779	id=10  	Node	send keepalive packet to=3[NODE]
asn=49779	id=10  	Main	On prepare tx packet method called from NullRouting
asn=49779	id=10  	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=49779	id=10  	Main	On tx method called from NullRouting
asn=49828	id=2   	Node	tx done to=1 numtx=5 acked=false[NODE]
asn=50024	id=2   	Main	On tx method called from NullRouting
asn=50066	id=2   	Node	tx done to=1 numtx=6 acked=true, remove packet[NODE]
asn=50066	id=2   	Main	On tx method called from NullRouting
asn=50299	id=2   	App	generate a packet, seqnum=27 for=1 [PACKET_SOURCE]
asn=50299	id=2   	Main	On prepare tx packet method called from NullRouting
asn=50304	id=1   	App	rx app packet seqnum=27 from=2[NODE]
asn=50304	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=50304	id=2   	Main	On tx method called from NullRouting
asn=50317	id=9   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=50317	id=9   	Main	On prepare tx packet method called from NullRouting
asn=50324	id=4   	Main	On prepare tx packet method called from NullRouting
asn=50324	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=50324	id=9   	Main	On tx method called from NullRouting
asn=50338	id=1   	App	rx app packet seqnum=32 from=9[NODE]
asn=50338	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=50338	id=4   	Main	On tx method called from NullRouting
asn=50627	id=8   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=50627	id=8   	Main	On prepare tx packet method called from NullRouting
asn=50629	id=3   	Main	On prepare tx packet method called from NullRouting
asn=50629	id=8   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=50629	id=8   	Main	On tx method called from NullRouting
asn=50640	id=7   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=50640	id=7   	Main	On prepare tx packet method called from NullRouting
asn=50644	id=1   	App	rx app packet seqnum=30 from=8[NODE]
asn=50644	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=50644	id=3   	Main	On tx method called from NullRouting
asn=50646	id=7   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=50680	id=3   	Main	On prepare tx packet method called from NullRouting
asn=50680	id=7   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=50680	id=7   	Main	On tx method called from NullRouting
asn=50695	id=1   	App	rx app packet seqnum=30 from=7[NODE]
asn=50695	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=50695	id=3   	Main	On tx method called from NullRouting
asn=50757	id=10  	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=50757	id=10  	Main	On prepare tx packet method called from NullRouting
asn=50766	id=4   	Main	On prepare tx packet method called from NullRouting
asn=50766	id=10  	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=50766	id=10  	Main	On tx method called from NullRouting
asn=50780	id=1   	App	rx app packet seqnum=24 from=10[NODE]
asn=50780	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=50780	id=4   	Main	On tx method called from NullRouting
asn=50784	id=5   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=50784	id=5   	Main	On prepare tx packet method called from NullRouting
asn=50798	id=2   	Main	On prepare tx packet method called from NullRouting
asn=50798	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=50798	id=5   	Main	On tx method called from NullRouting
asn=50814	id=1   	App	rx app packet seqnum=30 from=5[NODE]
asn=50814	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=50814	id=2   	Main	On tx method called from NullRouting
asn=50817	id=1   	Main	On tx method called from NullRouting
asn=50820	id=4   	Main	On tx method called from NullRouting
asn=51090	id=9   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=51090	id=9   	Main	On prepare tx packet method called from NullRouting
asn=51106	id=9   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=51109	id=2   	App	generate a packet, seqnum=28 for=1 [PACKET_SOURCE]
asn=51109	id=2   	Main	On prepare tx packet method called from NullRouting
asn=51120	id=1   	App	rx app packet seqnum=28 from=2[NODE]
asn=51120	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=51120	id=2   	Main	On tx method called from NullRouting
asn=51123	id=4   	Main	On prepare tx packet method called from NullRouting
asn=51123	id=9   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=51123	id=9   	Main	On tx method called from NullRouting
asn=51137	id=1   	App	rx app packet seqnum=33 from=9[NODE]
asn=51137	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=51137	id=4   	Main	On tx method called from NullRouting
asn=51216	id=3   	Main	On tx method called from NullRouting
asn=51475	id=10  	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=51475	id=10  	Main	On prepare tx packet method called from NullRouting
asn=51480	id=4   	Main	On prepare tx packet method called from NullRouting
asn=51480	id=10  	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=51480	id=10  	Main	On tx method called from NullRouting
asn=51494	id=1   	App	rx app packet seqnum=25 from=10[NODE]
asn=51494	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=51494	id=4   	Main	On tx method called from NullRouting
asn=51612	id=2   	Main	On tx method called from NullRouting
asn=51690	id=5   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=51690	id=5   	Main	On prepare tx packet method called from NullRouting
asn=51699	id=2   	Main	On prepare tx packet method called from NullRouting
asn=51699	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=51699	id=5   	Main	On tx method called from NullRouting
asn=51715	id=1   	App	rx app packet seqnum=31 from=5[NODE]
asn=51715	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=51715	id=2   	Main	On tx method called from NullRouting
asn=51779	id=8   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=51779	id=8   	Main	On prepare tx packet method called from NullRouting
asn=51785	id=3   	Main	On prepare tx packet method called from NullRouting
asn=51785	id=8   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=51785	id=8   	Main	On tx method called from NullRouting
asn=51800	id=1   	App	rx app packet seqnum=31 from=8[NODE]
asn=51800	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=51800	id=3   	Main	On tx method called from NullRouting
asn=52008	id=1   	Main	On tx method called from NullRouting
asn=52180	id=5   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=52180	id=5   	Main	On prepare tx packet method called from NullRouting
asn=52192	id=2   	Main	On prepare tx packet method called from NullRouting
asn=52192	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=52192	id=5   	Main	On tx method called from NullRouting
asn=52208	id=1   	App	rx app packet seqnum=32 from=5[NODE]
asn=52208	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=52208	id=2   	Main	On tx method called from NullRouting
asn=52268	id=8   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=52268	id=8   	Main	On prepare tx packet method called from NullRouting
asn=52278	id=3   	Main	On prepare tx packet method called from NullRouting
asn=52278	id=8   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=52293	id=1   	App	rx app packet seqnum=32 from=8[NODE]
asn=52293	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=52293	id=3   	Main	On tx method called from NullRouting
asn=52312	id=8   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=52312	id=8   	Main	On tx method called from NullRouting
asn=52345	id=9   	Node	send keepalive packet to=2[NODE]
asn=52345	id=9   	Main	On prepare tx packet method called from NullRouting
asn=52345	id=9   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=52345	id=9   	Main	On tx method called from NullRouting
asn=52379	id=8   	Node	send keepalive packet to=2[NODE]
asn=52379	id=8   	Main	On prepare tx packet method called from NullRouting
asn=52379	id=8   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=52379	id=8   	Main	On tx method called from NullRouting
asn=52398	id=9   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=52398	id=9   	Main	On prepare tx packet method called from NullRouting
asn=52398	id=4   	Main	On prepare tx packet method called from NullRouting
asn=52398	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=52398	id=9   	Main	On tx method called from NullRouting
asn=52407	id=3   	Main	On tx method called from NullRouting
asn=52408	id=4   	Main	On tx method called from NullRouting
asn=52412	id=1   	App	rx app packet seqnum=34 from=9[NODE]
asn=52412	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=52412	id=4   	Main	On tx method called from NullRouting
asn=53082	id=9   	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=53082	id=9   	Main	On prepare tx packet method called from NullRouting
asn=53082	id=4   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=53082	id=4   	Main	On prepare tx packet method called from NullRouting
asn=53082	id=5   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=53082	id=5   	Main	On prepare tx packet method called from NullRouting
asn=53092	id=1   	App	rx app packet seqnum=24 from=4[NODE]
asn=53092	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=53092	id=4   	Main	On tx method called from NullRouting
asn=53093	id=2   	Main	On prepare tx packet method called from NullRouting
asn=53093	id=5   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=53095	id=4   	Main	On prepare tx packet method called from NullRouting
asn=53095	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=53095	id=9   	Main	On tx method called from NullRouting
asn=53109	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=53109	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=53110	id=5   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=53110	id=5   	Main	On tx method called from NullRouting
asn=53143	id=1   	App	rx app packet seqnum=35 from=9[NODE]
asn=53143	id=4   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=53177	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=53194	id=4   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=53200	id=2   	Main	On tx method called from NullRouting
asn=53262	id=1   	App	rx app packet seqnum=33 from=5[NODE]
asn=53262	id=2   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=53262	id=2   	Main	On tx method called from NullRouting
asn=53296	id=4   	Node	tx done to=1 numtx=4 acked=true, remove packet[NODE]
asn=53296	id=4   	Main	On tx method called from NullRouting
asn=53307	id=10  	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=53307	id=10  	Main	On prepare tx packet method called from NullRouting
asn=53316	id=10  	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=53350	id=4   	Main	On prepare tx packet method called from NullRouting
asn=53350	id=10  	Node	tx done to=4 numtx=2 acked=false[NODE]
asn=53364	id=1   	App	rx app packet seqnum=26 from=10[NODE]
asn=53364	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=53364	id=4   	Main	On tx method called from NullRouting
asn=53384	id=10  	Node	tx done to=4 numtx=3 acked=true, remove packet[NODE]
asn=53384	id=10  	Main	On tx method called from NullRouting
asn=53596	id=1   	Main	On tx method called from NullRouting
asn=53598	id=3   	Main	On tx method called from NullRouting
asn=53599	id=4   	Main	On tx method called from NullRouting
asn=53635	id=4   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=53635	id=4   	Main	On prepare tx packet method called from NullRouting
asn=53636	id=1   	App	rx app packet seqnum=25 from=4[NODE]
asn=53636	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=53636	id=4   	Main	On tx method called from NullRouting
asn=53650	id=3   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=53650	id=3   	Main	On prepare tx packet method called from NullRouting
asn=53653	id=1   	App	rx app packet seqnum=33 from=3[NODE]
asn=53653	id=3   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=53675	id=10  	App	generate a packet, seqnum=27 for=1 [PACKET_SOURCE]
asn=53675	id=10  	Main	On prepare tx packet method called from NullRouting
asn=53688	id=7   	Node	send keepalive packet to=2[NODE]
asn=53688	id=7   	Main	On prepare tx packet method called from NullRouting
asn=53688	id=7   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=53690	id=4   	Main	On prepare tx packet method called from NullRouting
asn=53690	id=10  	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=53690	id=10  	Main	On tx method called from NullRouting
asn=53704	id=3   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=53704	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=53722	id=7   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=53722	id=7   	Main	On tx method called from NullRouting
asn=53755	id=3   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=53755	id=4   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=53789	id=8   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=53789	id=8   	Main	On prepare tx packet method called from NullRouting
asn=53789	id=3   	Node	tx done to=1 numtx=4 acked=true, remove packet[NODE]
asn=53789	id=3   	Main	On tx method called from NullRouting
asn=53791	id=3   	Main	On prepare tx packet method called from NullRouting
asn=53791	id=8   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=53791	id=8   	Main	On tx method called from NullRouting
asn=53806	id=1   	App	rx app packet seqnum=33 from=8[NODE]
asn=53806	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=53806	id=3   	Main	On tx method called from NullRouting
asn=53857	id=1   	App	rx app packet seqnum=27 from=10[NODE]
asn=53857	id=4   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=53857	id=4   	Main	On tx method called from NullRouting
asn=53996	id=9   	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=53996	id=9   	Main	On prepare tx packet method called from NullRouting
asn=53996	id=4   	Main	On prepare tx packet method called from NullRouting
asn=53996	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=53996	id=9   	Main	On tx method called from NullRouting
asn=54001	id=-1  	Main	540 seconds, progress 90.00%[SIMULATOR]
asn=54001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=54001	id=-1  	Main	joined_routing/joined_tsch/total=10/10/10 [ROUTE]
asn=54001	id=-1  	TSCH	Periodic process called for [Node]
asn=54001	id=1   	Main	On periodic timer method called from NullRouting
