asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/line/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-03_20-42-46/config.json[MAIN]
asn=96752	id=6   	Main	On tx method called from NullRouting
asn=96769	id=5   	Main	On prepare tx packet method called from NullRouting
asn=96769	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=96784	id=3   	Main	On prepare tx packet method called from NullRouting
asn=96784	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=96784	id=4   	Main	On tx method called from NullRouting
asn=96785	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=96786	id=6   	Node	tx done to=5 numtx=2 acked=true, remove packet[NODE]
asn=96786	id=6   	Main	On tx method called from NullRouting
asn=96800	id=2   	Main	On prepare tx packet method called from NullRouting
asn=96800	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=96800	id=3   	Main	On tx method called from NullRouting
asn=96816	id=1   	App	rx app packet seqnum=16 from=9[NODE]
asn=96816	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=96819	id=4   	Main	On prepare tx packet method called from NullRouting
asn=96819	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=96819	id=5   	Main	On tx method called from NullRouting
asn=96835	id=3   	Main	On prepare tx packet method called from NullRouting
asn=96835	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=96842	id=8   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=96842	id=8   	Main	On prepare tx packet method called from NullRouting
asn=96851	id=4   	App	generate a packet, seqnum=56 for=1 [PACKET_SOURCE]
asn=96851	id=4   	Main	On prepare tx packet method called from NullRouting
asn=96851	id=2   	Main	On prepare tx packet method called from NullRouting
asn=96851	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=96851	id=3   	Main	On tx method called from NullRouting
asn=96856	id=8   	Node	tx done to=7 numtx=4 acked=true, remove packet[NODE]
asn=96856	id=8   	Main	On tx method called from NullRouting
asn=96869	id=1   	Main	On tx method called from NullRouting
asn=96870	id=2   	Main	On tx method called from NullRouting
asn=96871	id=3   	Main	On tx method called from NullRouting
asn=96873	id=7   	Main	On prepare tx packet method called from NullRouting
asn=96873	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=96873	id=8   	Main	On tx method called from NullRouting
asn=96875	id=7   	Main	On tx method called from NullRouting
asn=96876	id=8   	Main	On tx method called from NullRouting
asn=96878	id=10  	Main	On tx method called from NullRouting
asn=96884	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=96884	id=2   	Main	On tx method called from NullRouting
asn=96886	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=96886	id=4   	Main	On tx method called from NullRouting
asn=96889	id=6   	Main	On prepare tx packet method called from NullRouting
asn=96889	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=96889	id=7   	Main	On tx method called from NullRouting
asn=96901	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=96903	id=3   	Main	On prepare tx packet method called from NullRouting
asn=96903	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=96903	id=4   	Main	On tx method called from NullRouting
asn=96905	id=5   	Main	On prepare tx packet method called from NullRouting
asn=96905	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=96905	id=6   	Main	On tx method called from NullRouting
asn=96919	id=5   	App	generate a packet, seqnum=43 for=1 [PACKET_SOURCE]
asn=96919	id=5   	Main	On prepare tx packet method called from NullRouting
asn=96919	id=2   	Main	On prepare tx packet method called from NullRouting
asn=96919	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=96919	id=3   	Main	On tx method called from NullRouting
asn=96921	id=4   	Main	On prepare tx packet method called from NullRouting
asn=96921	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=96937	id=3   	Main	On prepare tx packet method called from NullRouting
asn=96937	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=96937	id=4   	Main	On tx method called from NullRouting
asn=96952	id=1   	App	rx app packet seqnum=32 from=6[NODE]
asn=96952	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=96952	id=2   	Main	On tx method called from NullRouting
asn=96953	id=2   	Main	On prepare tx packet method called from NullRouting
asn=96953	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=96953	id=3   	Main	On tx method called from NullRouting
asn=96955	id=5   	Node	tx done to=4 numtx=2 acked=false[NODE]
asn=96969	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=97006	id=5   	Node	tx done to=4 numtx=3 acked=true, remove packet[NODE]
asn=97006	id=5   	Main	On tx method called from NullRouting
asn=97023	id=4   	Main	On prepare tx packet method called from NullRouting
asn=97023	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=97023	id=5   	Main	On tx method called from NullRouting
asn=97037	id=1   	App	rx app packet seqnum=56 from=4[NODE]
asn=97037	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=97037	id=2   	Main	On tx method called from NullRouting
asn=97039	id=3   	Main	On prepare tx packet method called from NullRouting
asn=97039	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=97054	id=1   	App	rx app packet seqnum=31 from=8[NODE]
asn=97054	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=97054	id=2   	Main	On tx method called from NullRouting
asn=97055	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=97073	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=97073	id=4   	Main	On tx method called from NullRouting
asn=97089	id=2   	Main	On prepare tx packet method called from NullRouting
asn=97089	id=3   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=97089	id=3   	Main	On tx method called from NullRouting
asn=97105	id=1   	App	rx app packet seqnum=43 from=5[NODE]
asn=97105	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=97105	id=2   	Main	On tx method called from NullRouting
asn=97499	id=5   	App	generate a packet, seqnum=44 for=1 [PACKET_SOURCE]
asn=97499	id=5   	Main	On prepare tx packet method called from NullRouting
asn=97499	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=97533	id=4   	Main	On prepare tx packet method called from NullRouting
asn=97533	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=97533	id=5   	Main	On tx method called from NullRouting
asn=97549	id=3   	Main	On prepare tx packet method called from NullRouting
asn=97549	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=97565	id=2   	Main	On prepare tx packet method called from NullRouting
asn=97565	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=97565	id=3   	Main	On tx method called from NullRouting
asn=97581	id=1   	App	rx app packet seqnum=44 from=5[NODE]
asn=97581	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=97581	id=2   	Main	On tx method called from NullRouting
asn=97583	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=97583	id=4   	Main	On tx method called from NullRouting
asn=97667	id=5   	Main	On tx method called from NullRouting
asn=97671	id=9   	Main	On tx method called from NullRouting
asn=97681	id=6   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=97681	id=6   	Main	On prepare tx packet method called from NullRouting
asn=97687	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=97738	id=6   	Node	tx done to=5 numtx=2 acked=false[NODE]
asn=97772	id=5   	Main	On prepare tx packet method called from NullRouting
asn=97772	id=6   	Node	tx done to=5 numtx=3 acked=true, remove packet[NODE]
asn=97772	id=6   	Main	On tx method called from NullRouting
asn=97788	id=4   	Main	On prepare tx packet method called from NullRouting
asn=97788	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=97804	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=97839	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=97839	id=5   	Main	On tx method called from NullRouting
asn=97855	id=3   	Main	On prepare tx packet method called from NullRouting
asn=97855	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=97855	id=4   	Main	On tx method called from NullRouting
asn=97871	id=2   	Main	On prepare tx packet method called from NullRouting
asn=97871	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=97871	id=3   	Main	On tx method called from NullRouting
asn=97887	id=1   	App	rx app packet seqnum=33 from=6[NODE]
asn=97887	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=97887	id=2   	Main	On tx method called from NullRouting
asn=98031	id=2   	App	generate a packet, seqnum=70 for=1 [PACKET_SOURCE]
asn=98031	id=2   	Main	On prepare tx packet method called from NullRouting
asn=98040	id=1   	App	rx app packet seqnum=70 from=2[NODE]
asn=98040	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=98040	id=2   	Main	On tx method called from NullRouting
asn=98060	id=1   	Main	On tx method called from NullRouting
asn=98061	id=2   	Main	On tx method called from NullRouting
asn=98063	id=4   	Main	On tx method called from NullRouting
asn=98065	id=6   	Main	On tx method called from NullRouting
asn=98088	id=10  	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=98088	id=10  	Main	On prepare tx packet method called from NullRouting
asn=98099	id=10  	Node	tx done to=9 numtx=1 acked=false[NODE]
asn=98150	id=9   	Main	On prepare tx packet method called from NullRouting
asn=98150	id=10  	Node	tx done to=9 numtx=2 acked=true, remove packet[NODE]
asn=98150	id=10  	Main	On tx method called from NullRouting
asn=98158	id=9   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=98158	id=9   	Main	On prepare tx packet method called from NullRouting
asn=98161	id=8   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=98161	id=8   	Main	On prepare tx packet method called from NullRouting
asn=98165	id=7   	Main	On prepare tx packet method called from NullRouting
asn=98165	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=98165	id=8   	Main	On tx method called from NullRouting
asn=98166	id=8   	Main	On prepare tx packet method called from NullRouting
asn=98166	id=9   	Node	tx done to=8 numtx=1 acked=true, remove packet[NODE]
asn=98166	id=9   	Main	On tx method called from NullRouting
asn=98181	id=6   	Main	On prepare tx packet method called from NullRouting
asn=98181	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=98181	id=7   	Main	On tx method called from NullRouting
asn=98182	id=7   	Main	On prepare tx packet method called from NullRouting
asn=98182	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=98182	id=8   	Main	On tx method called from NullRouting
asn=98183	id=8   	Main	On prepare tx packet method called from NullRouting
asn=98183	id=9   	Node	tx done to=8 numtx=1 acked=true, remove packet[NODE]
asn=98183	id=9   	Main	On tx method called from NullRouting
asn=98197	id=5   	Main	On prepare tx packet method called from NullRouting
asn=98197	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=98198	id=6   	Main	On prepare tx packet method called from NullRouting
asn=98198	id=7   	Node	tx done to=6 numtx=1 acked=false[NODE]
asn=98199	id=7   	Main	On prepare tx packet method called from NullRouting
asn=98199	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=98199	id=8   	Main	On tx method called from NullRouting
asn=98213	id=4   	Main	On prepare tx packet method called from NullRouting
asn=98213	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=98213	id=5   	Main	On tx method called from NullRouting
asn=98229	id=3   	Main	On prepare tx packet method called from NullRouting
asn=98229	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=98232	id=7   	Node	tx done to=6 numtx=2 acked=true, remove packet[NODE]
asn=98232	id=7   	Main	On tx method called from NullRouting
asn=98245	id=2   	Main	On prepare tx packet method called from NullRouting
asn=98245	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=98245	id=3   	Main	On tx method called from NullRouting
asn=98248	id=6   	Node	tx done to=5 numtx=2 acked=true, remove packet[NODE]
asn=98248	id=6   	Main	On tx method called from NullRouting
asn=98249	id=6   	Main	On prepare tx packet method called from NullRouting
asn=98249	id=7   	Node	tx done to=6 numtx=1 acked=false[NODE]
asn=98261	id=1   	App	rx app packet seqnum=32 from=8[NODE]
asn=98261	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=98265	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=98280	id=4   	Node	tx done to=3 numtx=2 acked=false[NODE]
asn=98300	id=7   	Node	tx done to=6 numtx=2 acked=true, remove packet[NODE]
asn=98300	id=7   	Main	On tx method called from NullRouting
asn=98312	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=98312	id=2   	Main	On tx method called from NullRouting
asn=98316	id=5   	Main	On prepare tx packet method called from NullRouting
asn=98316	id=6   	Node	tx done to=5 numtx=2 acked=true, remove packet[NODE]
asn=98316	id=6   	Main	On tx method called from NullRouting
asn=98332	id=4   	Main	On prepare tx packet method called from NullRouting
asn=98332	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=98332	id=5   	Main	On tx method called from NullRouting
asn=98333	id=5   	Main	On prepare tx packet method called from NullRouting
asn=98333	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=98333	id=6   	Main	On tx method called from NullRouting
asn=98349	id=4   	Main	On prepare tx packet method called from NullRouting
asn=98349	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=98365	id=4   	Node	tx done to=3 numtx=3 acked=false[NODE]
asn=98383	id=5   	Node	tx done to=4 numtx=2 acked=false[NODE]
asn=98399	id=4   	Node	tx done to=3 numtx=4 acked=false[NODE]
asn=98459	id=3   	Main	On tx method called from NullRouting
asn=98463	id=7   	Main	On tx method called from NullRouting
asn=98464	id=8   	Main	On tx method called from NullRouting
asn=98466	id=10  	Main	On tx method called from NullRouting
asn=98468	id=5   	Node	tx done to=4 numtx=3 acked=true, remove packet[NODE]
asn=98468	id=5   	Main	On tx method called from NullRouting
asn=98501	id=4   	App	generate a packet, seqnum=57 for=1 [PACKET_SOURCE]
asn=98501	id=4   	Main	On prepare tx packet method called from NullRouting
asn=98620	id=4   	Node	tx done to=3 numtx=5 acked=false[NODE]
asn=98644	id=5   	App	generate a packet, seqnum=45 for=1 [PACKET_SOURCE]
asn=98644	id=5   	Main	On prepare tx packet method called from NullRouting
asn=98655	id=4   	Main	On prepare tx packet method called from NullRouting
asn=98655	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=98706	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=98706	id=5   	Main	On tx method called from NullRouting
asn=98735	id=9   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=98735	id=9   	Main	On prepare tx packet method called from NullRouting
asn=98744	id=8   	Main	On prepare tx packet method called from NullRouting
asn=98744	id=9   	Node	tx done to=8 numtx=1 acked=true, remove packet[NODE]
asn=98744	id=9   	Main	On tx method called from NullRouting
asn=98760	id=7   	Main	On prepare tx packet method called from NullRouting
asn=98760	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=98760	id=8   	Main	On tx method called from NullRouting
asn=98772	id=10  	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=98772	id=10  	Main	On prepare tx packet method called from NullRouting
asn=98776	id=6   	Main	On prepare tx packet method called from NullRouting
asn=98776	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=98776	id=7   	Main	On tx method called from NullRouting
asn=98779	id=9   	Main	On prepare tx packet method called from NullRouting
asn=98779	id=10  	Node	tx done to=9 numtx=1 acked=true, remove packet[NODE]
asn=98779	id=10  	Main	On tx method called from NullRouting
asn=98792	id=5   	Main	On prepare tx packet method called from NullRouting
asn=98792	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=98792	id=6   	Main	On tx method called from NullRouting
asn=98795	id=9   	Node	tx done to=8 numtx=1 acked=false[NODE]
asn=98808	id=4   	Main	On prepare tx packet method called from NullRouting
asn=98808	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=98808	id=5   	Main	On tx method called from NullRouting
asn=98812	id=9   	Node	tx done to=8 numtx=2 acked=false[NODE]
asn=98858	id=5   	Main	On tx method called from NullRouting
asn=98862	id=9   	Main	On tx method called from NullRouting
asn=98897	id=8   	Main	On prepare tx packet method called from NullRouting
asn=98897	id=9   	Node	tx done to=8 numtx=3 acked=true, remove packet[NODE]
asn=98897	id=9   	Main	On tx method called from NullRouting
asn=98913	id=7   	Main	On prepare tx packet method called from NullRouting
asn=98913	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=98913	id=8   	Main	On tx method called from NullRouting
asn=98929	id=7   	Node	tx done to=6 numtx=1 acked=false[NODE]
asn=98943	id=4   	Node	tx done to=3 numtx=6 acked=false[NODE]
asn=98980	id=4   	App	generate a packet, seqnum=58 for=1 [PACKET_SOURCE]
asn=98980	id=4   	Main	On prepare tx packet method called from NullRouting
asn=98980	id=6   	Main	On prepare tx packet method called from NullRouting
asn=98980	id=7   	Node	tx done to=6 numtx=2 acked=true, remove packet[NODE]
asn=98980	id=7   	Main	On tx method called from NullRouting
asn=98996	id=5   	Main	On prepare tx packet method called from NullRouting
asn=98996	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=99012	id=4   	Main	On prepare tx packet method called from NullRouting
asn=99012	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=99012	id=5   	Main	On tx method called from NullRouting
asn=99021	id=2   	App	generate a packet, seqnum=71 for=1 [PACKET_SOURCE]
asn=99021	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99026	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=99045	id=4   	Node	tx done to=3 numtx=7 acked=true, remove packet[NODE]
asn=99045	id=4   	Main	On tx method called from NullRouting
asn=99047	id=6   	Node	tx done to=5 numtx=2 acked=true, remove packet[NODE]
asn=99047	id=6   	Main	On tx method called from NullRouting
asn=99060	id=1   	App	rx app packet seqnum=71 from=2[NODE]
asn=99060	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=99060	id=2   	Main	On tx method called from NullRouting
asn=99062	id=3   	Main	On prepare tx packet method called from NullRouting
asn=99062	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=99062	id=4   	Main	On tx method called from NullRouting
asn=99078	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99078	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=99078	id=3   	Main	On tx method called from NullRouting
asn=99079	id=3   	Main	On prepare tx packet method called from NullRouting
asn=99079	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=99094	id=1   	App	rx app packet seqnum=19 from=10[NODE]
asn=99094	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=99094	id=2   	Main	On tx method called from NullRouting
asn=99095	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=99113	id=4   	Node	tx done to=3 numtx=2 acked=false[NODE]
asn=99146	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99146	id=3   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=99146	id=3   	Main	On tx method called from NullRouting
asn=99151	id=2   	App	generate a packet, seqnum=72 for=1 [PACKET_SOURCE]
asn=99151	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99162	id=1   	App	rx app packet seqnum=17 from=9[NODE]
asn=99162	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=99162	id=2   	Main	On tx method called from NullRouting
asn=99179	id=1   	App	rx app packet seqnum=72 from=2[NODE]
asn=99179	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=99179	id=2   	Main	On tx method called from NullRouting
asn=99181	id=4   	Node	tx done to=3 numtx=3 acked=true, remove packet[NODE]
asn=99181	id=4   	Main	On tx method called from NullRouting
asn=99191	id=5   	App	generate a packet, seqnum=46 for=1 [PACKET_SOURCE]
asn=99191	id=5   	Main	On prepare tx packet method called from NullRouting
asn=99198	id=3   	Main	On prepare tx packet method called from NullRouting
asn=99198	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=99198	id=4   	Main	On tx method called from NullRouting
asn=99199	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=99214	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99214	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=99214	id=3   	Main	On tx method called from NullRouting
asn=99215	id=3   	Main	On prepare tx packet method called from NullRouting
asn=99215	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=99215	id=4   	Main	On tx method called from NullRouting
asn=99230	id=1   	App	rx app packet seqnum=57 from=4[NODE]
asn=99230	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=99230	id=2   	Main	On tx method called from NullRouting
asn=99231	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99231	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=99232	id=3   	Main	On prepare tx packet method called from NullRouting
asn=99232	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=99232	id=4   	Main	On tx method called from NullRouting
asn=99247	id=1   	App	rx app packet seqnum=45 from=5[NODE]
asn=99247	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=99247	id=2   	Main	On tx method called from NullRouting
asn=99249	id=3   	Main	On prepare tx packet method called from NullRouting
asn=99249	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=99249	id=4   	Main	On tx method called from NullRouting
asn=99250	id=4   	Main	On prepare tx packet method called from NullRouting
asn=99250	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=99250	id=5   	Main	On tx method called from NullRouting
asn=99254	id=4   	Main	On tx method called from NullRouting
asn=99266	id=3   	Main	On prepare tx packet method called from NullRouting
asn=99266	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=99266	id=4   	Main	On tx method called from NullRouting
asn=99282	id=3   	Node	tx done to=2 numtx=2 acked=false[NODE]
asn=99283	id=3   	Main	On prepare tx packet method called from NullRouting
asn=99283	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=99283	id=4   	Main	On tx method called from NullRouting
asn=99304	id=8   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=99304	id=8   	Main	On prepare tx packet method called from NullRouting
asn=99304	id=8   	Node	tx done to=7 numtx=1 acked=false[NODE]
asn=99372	id=7   	Main	On prepare tx packet method called from NullRouting
asn=99372	id=8   	Node	tx done to=7 numtx=2 acked=true, remove packet[NODE]
asn=99372	id=8   	Main	On tx method called from NullRouting
asn=99384	id=3   	Node	tx done to=2 numtx=3 acked=true, remove packet[NODE]
asn=99384	id=3   	Main	On tx method called from NullRouting
asn=99388	id=7   	Node	tx done to=6 numtx=1 acked=false[NODE]
asn=99401	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99401	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=99417	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=99422	id=6   	Main	On prepare tx packet method called from NullRouting
asn=99422	id=7   	Node	tx done to=6 numtx=2 acked=true, remove packet[NODE]
asn=99422	id=7   	Main	On tx method called from NullRouting
asn=99438	id=5   	Main	On prepare tx packet method called from NullRouting
asn=99438	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=99438	id=6   	Main	On tx method called from NullRouting
asn=99451	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=99452	id=3   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=99452	id=3   	Main	On tx method called from NullRouting
asn=99454	id=4   	Main	On prepare tx packet method called from NullRouting
asn=99454	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=99454	id=5   	Main	On tx method called from NullRouting
asn=99469	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99469	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=99469	id=3   	Main	On tx method called from NullRouting
asn=99470	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=99486	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99486	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=99502	id=1   	App	rx app packet seqnum=18 from=9[NODE]
asn=99502	id=2   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=99502	id=2   	Main	On tx method called from NullRouting
asn=99519	id=1   	App	rx app packet seqnum=58 from=4[NODE]
asn=99519	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=99519	id=2   	Main	On tx method called from NullRouting
asn=99520	id=3   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=99520	id=3   	Main	On tx method called from NullRouting
asn=99521	id=3   	Main	On prepare tx packet method called from NullRouting
asn=99521	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=99521	id=4   	Main	On tx method called from NullRouting
asn=99536	id=1   	App	rx app packet seqnum=20 from=10[NODE]
asn=99536	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=99536	id=2   	Main	On tx method called from NullRouting
asn=99537	id=6   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=99537	id=6   	Main	On prepare tx packet method called from NullRouting
asn=99537	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99537	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=99537	id=3   	Main	On tx method called from NullRouting
asn=99540	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=99553	id=1   	App	rx app packet seqnum=46 from=5[NODE]
asn=99553	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=99554	id=2   	Main	On prepare tx packet method called from NullRouting
asn=99554	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=99554	id=3   	Main	On tx method called from NullRouting
asn=99574	id=6   	Node	tx done to=5 numtx=2 acked=false[NODE]
asn=99587	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=99642	id=5   	Main	On prepare tx packet method called from NullRouting
asn=99642	id=6   	Node	tx done to=5 numtx=3 acked=true, remove packet[NODE]
asn=99642	id=6   	Main	On tx method called from NullRouting
asn=99648	id=1   	Main	On tx method called from NullRouting
asn=99649	id=2   	Main	On tx method called from NullRouting
asn=99650	id=3   	Main	On tx method called from NullRouting
asn=99653	id=6   	Main	On tx method called from NullRouting
asn=99654	id=7   	Main	On tx method called from NullRouting
asn=99655	id=2   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=99655	id=2   	Main	On tx method called from NullRouting
asn=99657	id=10  	Main	On tx method called from NullRouting
asn=99658	id=4   	Main	On prepare tx packet method called from NullRouting
asn=99658	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=99658	id=5   	Main	On tx method called from NullRouting
asn=99672	id=1   	App	rx app packet seqnum=33 from=8[NODE]
asn=99672	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=99674	id=3   	Main	On prepare tx packet method called from NullRouting
